Datum;Anfang;Ende;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
09.10.2023;08:00;09:00;126,72;129;127,7;126,91;126,91;128,81;127,02;90,06;130,77;169,07;126,91;129,44;135,4;-;154,2;154,2;149,69
09.10.2023;09:00;10:00;121,43;122,41;121,75;121,43;121,43;122,2;121,44;100,04;125,45;143,34;121,43;122;126,02;-;130,17;130,17;132,44
09.10.2023;10:00;11:00;111,59;107,97;111,64;111,59;111,59;111,78;111,57;63,84;112,9;118,07;111,59;110,12;112,94;-;113,76;113,76;114,75
09.10.2023;11:00;12:00;105,36;101,51;105,37;105,36;105,36;105,38;105,36;62,69;105,47;105,8;105,36;104,99;105,46;-;107,01;105,51;105,58
09.10.2023;12:00;13:00;98,99;97,63;99,04;98,99;98,99;99,33;98,55;62,64;102,05;111,2;98,99;102,5;101,61;-;103,05;103,05;104,9
09.10.2023;13:00;14:00;100,6;96,02;92,67;100,6;100,6;93,02;95,24;62,11;103,39;105,44;98,19;101,81;103,11;-;102,73;102,73;103,74
09.10.2023;14:00;15:00;105,5;98,68;92,59;105,5;105,5;93,02;97,41;59,93;108,54;107,77;102,97;103,97;108,31;-;107,01;107,01;107,79
09.10.2023;15:00;16:00;109,91;101,36;87,65;109,91;109,91;93;79,4;56,36;115,44;131,78;107,28;108,92;115,32;-;115,77;115,77;120,27
09.10.2023;16:00;17:00;113,02;112,45;108,06;113,02;113,02;103,68;108,2;56,36;117,97;168,76;110,31;115,04;122,54;-;140,38;140,38;141,42
09.10.2023;17:00;18:00;129,32;128,44;129,91;129,32;129,32;129,47;129,58;57,67;131,5;178,5;129,32;129,04;139,21;-;162,31;162,31;157,07
09.10.2023;18:00;19:00;189,22;175,87;189,11;189,22;189,22;189,02;189,22;59,99;188,38;190,14;189,22;171,59;189,49;-;189,02;189,02;190,8
09.10.2023;19:00;20:00;221,7;204,75;221,7;221,7;221,7;221,7;221,7;59,96;221,7;194,27;221,7;224,47;221,7;-;221,7;221,7;221,7
09.10.2023;20:00;21:00;184,5;173,34;184,5;184,5;184,5;184,5;184,5;59,91;184,5;184,5;180,07;190,74;184,5;-;184,5;184,5;184,5
09.10.2023;21:00;22:00;132,75;126,57;133,07;132,75;132,75;133,55;132,86;54,13;133,18;146,8;129,57;128,12;135,54;-;145;145;140,81
09.10.2023;22:00;23:00;120;107,08;120;120;120;120;120;52,09;120;120;52,09;113,74;120;-;120;120;120
09.10.2023;23:00;00:00;112,7;96,95;112,7;112,7;112,7;112,7;112,7;46,86;112,7;112,7;10,56;107,43;112,7;-;112,7;112,7;112,7
10.10.2023;00:00;01:00;104;92,63;104;104;104;104;104;47,91;104;104;28,24;110,74;104;-;118,23;104;104
10.10.2023;01:00;02:00;100,6;87,84;100,6;100,6;100,6;100,6;100,6;48,18;100,6;100,6;8,83;104,46;100,6;-;112,95;100,6;100,6
10.10.2023;02:00;03:00;99,9;87,14;99,9;99,9;99,9;99,9;99,9;48,02;99,9;99,9;8,23;103,04;99,9;-;110,56;99,9;99,9
10.10.2023;03:00;04:00;99,52;86,78;99,52;99,52;99,52;99,52;99,52;47,67;99,52;99,52;8,6;102,1;99,52;-;109,95;99,52;99,52
10.10.2023;04:00;05:00;97,39;86,11;97,34;97,39;97,39;97,33;97,37;47,65;97,61;98,27;17,14;102,09;97,58;-;109,76;97,67;97,81
10.10.2023;05:00;06:00;110,71;95,36;91,67;110,71;110,71;83;104,22;50,14;114,93;112,46;50,14;108,56;112,41;-;114,2;110,02;112,72
10.10.2023;06:00;07:00;130;125,17;126,07;130;130;124,47;128,7;62,64;134,11;150,6;126,88;129,04;134,32;-;134,41;135,87;139,62
10.10.2023;07:00;08:00;201,92;172,04;166,97;201,92;201,92;151,1;174,71;65,71;205,38;169,3;201,92;157,67;195,8;-;168,6;186,98;195,39
10.10.2023;08:00;09:00;198,63;173,25;171,81;198,63;198,63;159,48;177,75;74,95;198,63;169,19;198,63;164,88;193,16;-;188,46;188,46;192,81
10.10.2023;09:00;10:00;132,1;127;132,1;132,1;132,1;132,34;132,1;65,92;132,1;141,92;132,1;128,01;136,2;-;158,27;158,27;144,27
10.10.2023;10:00;11:00;116,2;111,41;114,05;116,2;116,2;115,35;113,97;65,33;118,05;117,08;116,2;116,02;117,09;-;126,01;117,63;117,63
10.10.2023;11:00;12:00;104,98;102,2;104,17;104,16;104,16;105,45;103,95;64,39;105,98;111,63;104,16;108,49;107,7;-;123,71;123,71;111,91
10.10.2023;12:00;13:00;96,65;93,24;94,89;94,33;94,33;96,65;94,55;57,03;99,9;106,52;94,33;93,16;99,96;-;113,02;113,02;103,87
10.10.2023;13:00;14:00;89,29;80,15;79,53;69,35;69,35;86,13;79,33;51,63;99,9;104,64;51,63;93,41;96,74;-;112,95;107;101,87
10.10.2023;14:00;15:00;91,42;76,41;78,35;48,2;48,2;87,52;78;46,81;104,69;105,17;46,81;94,3;102,5;-;123,71;123,71;111,28
10.10.2023;15:00;16:00;91,62;77,78;76,02;42,27;42,27;87,36;74,25;41,05;118,94;127,65;41,05;92,9;111,85;-;127,77;127,77;124,81
10.10.2023;16:00;17:00;99,2;87,4;84,49;49,02;68,92;80,11;86,6;47,6;129,69;142,5;47,6;102,09;122,78;-;165;165,18;165
10.10.2023;17:00;18:00;117,36;96,49;99,89;44,8;44,8;111,13;99,89;42,73;153,17;160,9;42,73;115,72;145,58;-;188,9;188,9;186,75
10.10.2023;18:00;19:00;127,42;102,33;128,81;26,38;26,38;129,98;128,85;26,38;178,33;176,95;26,38;129,97;147,19;-;195;195;247,22
10.10.2023;19:00;20:00;139,27;100,45;140,71;19,53;19,53;143,21;139,72;19,53;143,1;180,11;4,92;149,55;145;-;195;195;230,48
10.10.2023;20:00;21:00;104,78;82,61;105,72;14,99;14,99;108,72;104,58;14,99;124,99;169,28;2,05;124,76;123,69;-;166,3;166,3;168,16
10.10.2023;21:00;22:00;86,74;66,62;87,3;4,76;4,76;89,39;86,3;5,34;117,97;119,31;0,01;113,96;103,68;-;131,77;123,58;139,24
10.10.2023;22:00;23:00;88,65;62,98;89,23;1,82;1,82;90,52;88,59;2,88;112,44;98,83;-1,74;108,06;100,33;-;126,94;112,51;121,16
10.10.2023;23:00;00:00;68,9;52,56;68,83;0,72;0,72;70,63;68,14;0,74;99,81;89,56;-3,08;99,97;82,15;-;125,88;99,81;99,81
11.10.2023;00:00;01:00;63,25;50,1;63,32;2,82;2,82;64,74;62,75;2,9;87,33;88,58;-4,54;102,94;77,43;-;136,86;87,39;87,51
11.10.2023;01:00;02:00;26,06;36,62;25,89;1,06;1,06;29;24,6;2,97;84,1;82,27;-4,98;101,73;55,12;-;135;81,39;79,51
11.10.2023;02:00;03:00;7,85;29,77;7,58;0,11;0,11;11,94;5,82;2,52;85,02;71,3;-5,09;101,62;46,59;-;131,36;85,23;82,75
11.10.2023;03:00;04:00;2,31;27,44;1,85;0,06;0,01;6,39;0,06;0,57;84,07;65,82;-5,15;103,05;45,09;-;132,46;84,07;76,43
11.10.2023;04:00;05:00;3,26;27,84;2,47;0;0;7,55;0;0;85,09;65,82;-4,86;101,06;49,07;-;133,85;85,48;85,09
11.10.2023;05:00;06:00;10;34,27;9,16;0,09;0,09;14,78;7,07;0,32;104,53;77,77;-3,45;104,48;62,15;-;135,26;110,97;111,16
11.10.2023;06:00;07:00;80,13;65,4;80,81;2,17;1,57;85,56;78,84;5,82;135,29;99,91;-1,1;120,01;110,56;-;170,36;170,36;172,52
11.10.2023;07:00;08:00;127,16;85,55;127,99;9,68;9,68;129,85;127,13;9,97;157,1;109,69;0,01;122,52;137,4;-;179,72;163,31;179,72
11.10.2023;08:00;09:00;127,88;88,34;136,86;15,19;15,19;142,42;134,63;15,64;135;119,65;1,6;122,82;132,78;-;190;143,21;143,34
11.10.2023;09:00;10:00;102,94;74,85;114,61;13,12;13,12;121,74;111,76;13,51;106,77;99,7;2,09;120,19;106,77;-;180;135,4;126,45
11.10.2023;10:00;11:00;50,01;52,73;86,25;8,19;8,19;90,06;59,58;8,43;85,04;54,83;2,48;104,9;72,07;-;138,15;111;102
11.10.2023;11:00;12:00;1,05;42,3;80;1,05;1,05;96,48;1,05;1,72;81,04;48,19;1,05;104,88;48,84;-;133,85;111;88,98
11.10.2023;12:00;13:00;0;36,77;61,1;0;0;90,81;0;0;56,61;47,42;0;104,56;43,96;-;117,08;117,08;76,9
11.10.2023;13:00;14:00;-0,06;30,87;48,12;-0,06;-0,06;48,12;-0,06;-0,06;56,41;42,16;-0,06;104,55;40,51;-;121,48;118,54;71,68
11.10.2023;14:00;15:00;-0,04;27,45;21,54;-0,04;-0,04;21,54;-0,04;-0,04;58,99;47,09;-0,04;104,65;48,32;-;130;120,47;93,94
11.10.2023;15:00;16:00;0,06;33,53;41,63;0,06;0,06;41,63;0,06;0,54;84,06;48,23;0,06;105,45;47,04;-;133,61;126,43;117,86
11.10.2023;16:00;17:00;57,78;54,23;62;7,46;7,46;66,36;60,42;7,68;93,02;90,01;1,17;120,9;80;-;140,69;140,69;140,6
11.10.2023;17:00;18:00;102,23;75,27;104,33;14,13;14,13;106,3;104,33;14,55;125,96;100,92;1,32;123,16;118,79;-;169,4;169,4;170,56
11.10.2023;18:00;19:00;127,79;85,98;129,69;15,51;15,51;132,12;128,24;15,97;143,46;105,14;0,87;122,05;137,21;-;190;190;189,62
11.10.2023;19:00;20:00;132,14;89,37;141,14;15,54;15,54;142,24;152;16,01;147,01;112,53;0;123,72;117,38;-;210,1;210,1;320,79
11.10.2023;20:00;21:00;122,55;83,73;129,3;13,44;13,44;127,56;142;13,84;127,93;107,47;-0,96;122,01;125;-;180;130,65;135,21
11.10.2023;21:00;22:00;101,95;70,38;109,79;9,68;9,68;107,59;120,1;9,97;105,5;93,05;-2,03;107,09;103,77;-;147,2;108,98;110,38
11.10.2023;22:00;23:00;98,86;67,83;109,3;5,9;5,9;104,93;112,96;6,08;100,64;99,24;-3,21;104,81;99,61;-;136,59;100,88;100,72
11.10.2023;23:00;00:00;89,92;64,36;104;4,86;4,86;103,42;116,16;5;94,89;87,81;-5,08;102,31;89,77;-;135;94,89;93,09
12.10.2023;00:00;01:00;78,31;61,62;99,51;4,27;1,51;93,24;128,76;6,73;85,37;64,28;-7,6;123,48;78,31;-;135,42;86,98;88,81
12.10.2023;01:00;02:00;82,95;62,17;100,2;0,13;0,13;95,13;122,71;5,82;90,11;66,89;-10;123,03;89,76;-;133,66;91,43;91,61
12.10.2023;02:00;03:00;83,73;64,93;107,7;1,23;0,01;100,6;138,12;5,01;93,36;63;-10,08;122,52;92,72;-;132,76;95,07;95,21
12.10.2023;03:00;04:00;87,82;62,7;99,62;0,13;0;95,81;115;5;89,9;85,03;-10,39;121,04;88,53;-;132,4;89,61;88,44
12.10.2023;04:00;05:00;89,04;59,4;89,04;5,83;0;89,04;89,04;6;89,04;89,04;-10,03;117,34;89,04;-;131,08;89,04;89,04
12.10.2023;05:00;06:00;102,6;67,87;102,6;6,77;0,01;102,6;102,6;6,98;102,6;102,6;-4,41;121,57;102,6;-;133,15;102,6;102,6
12.10.2023;06:00;07:00;126,5;85,14;126,5;15,96;15,96;126,5;126,5;16,43;126,5;126,5;-2,17;131,38;126,5;-;144,29;126,5;126,5
12.10.2023;07:00;08:00;132,84;92,55;133,62;23,53;23,53;134,24;133,39;24,24;135;133,88;-0,36;144,1;132,84;-;161,59;158,19;143,48
12.10.2023;08:00;09:00;148,39;102,51;148,39;28,47;28,47;148,39;148,39;28,47;148,39;148,39;0;151,81;148,39;-;173,43;148,39;148,39
12.10.2023;09:00;10:00;137,68;100,62;148,92;27,33;27,33;145,38;169,28;27,33;139,91;135,95;0;146,92;138,52;-;160;139,62;138,57
12.10.2023;10:00;11:00;130,9;88,46;131,02;25,79;25,79;130,66;131,72;25,79;128,02;112,89;-0,11;133,39;128,06;-;138,35;126,3;124,98
12.10.2023;11:00;12:00;124,94;84,11;124,8;24,17;24,17;124,54;125;24,89;121,36;107,75;-1,1;127,68;121,93;-;133,98;120,41;118,46
12.10.2023;12:00;13:00;111,08;78,48;111,07;25,54;25,54;111,07;111,08;25,54;110,99;110,67;-1,94;122,67;111;-;125,38;110,97;110,92
12.10.2023;13:00;14:00;104,29;73,53;104,29;26,03;10,71;104,29;104,29;26,03;104,29;104,29;-2,09;122,38;104,29;-;125,21;104,29;104,29
12.10.2023;14:00;15:00;108,38;76,8;108,38;29,91;11,79;108,38;108,38;29,91;108,38;108,38;-2,09;125,02;108,38;-;128,25;108,38;108,38
12.10.2023;15:00;16:00;120;84,83;120;28,52;28,52;120;120;33,22;120;120;-2,07;124,98;120;-;137,11;120;120
12.10.2023;16:00;17:00;125,71;95,27;117,71;65,17;65,17;113,87;123,58;57,75;124,2;125,29;-2,03;132,02;125,28;-;140,67;123,48;124,56
12.10.2023;17:00;18:00;145;123,94;145,22;145;145;144,38;145,29;62,99;145;128,5;-1,1;156,23;146,83;-;154,31;154,31;149,72
12.10.2023;18:00;19:00;169,9;144,55;170,29;169,9;169,9;170,61;170,29;64,96;167,1;143,69;-0,11;193,1;170,27;-;190;190;187,65
12.10.2023;19:00;20:00;220,99;182,11;221,1;220,99;220,99;221,18;221,09;65,44;219,61;166,72;-0,1;225,23;220,98;-;226,2;226,2;226,08
12.10.2023;20:00;21:00;151,27;132,2;151,71;151,27;151,27;152,03;151,61;66,5;145,7;152,8;-0,76;182,93;149,18;-;169,28;169,28;167,66
12.10.2023;21:00;22:00;129,36;112,99;129,36;129,36;129,36;129,36;129,36;64,99;129,36;129,36;-1,07;144,1;129,36;-;144,29;129,36;129,36
12.10.2023;22:00;23:00;123,5;107,42;123,5;123,5;123,5;123,5;123,5;62,72;123,5;123,5;-1,67;132,58;123,5;-;139,62;123,5;123,5
12.10.2023;23:00;00:00;109,84;96,23;109,84;109,84;109,84;109,84;109,84;58,43;109,84;109,84;-2,07;123,44;109,84;-;138,06;109,84;109,84
13.10.2023;00:00;01:00;123,99;105,5;123,99;123,99;123,99;123,99;123,99;52,26;123,99;123,99;-2,08;118,42;123,99;-;144,88;123,99;123,99
13.10.2023;01:00;02:00;115;98,15;115;115;115;115;115;51,25;115;115;-2,03;110,38;115;-;142,1;115;115
13.10.2023;02:00;03:00;107,14;92,25;107,14;107,14;107,14;107,14;107,14;50,25;107,14;107,14;-1,25;108,63;107,14;-;140;107,14;107,14
13.10.2023;03:00;04:00;101,4;87,6;101,4;101,4;101,4;101,4;101,4;49,6;101,4;101,4;-0,19;102,96;101,4;-;140,58;101,4;101,4
13.10.2023;04:00;05:00;100,08;87,81;99,9;99,9;99,9;97,3;99,9;49,86;104,84;101,93;0,53;109,79;102,11;-;140,58;103,09;103,32
13.10.2023;05:00;06:00;95,25;86,43;79,32;95,25;95,25;79,03;85,75;50,6;129,32;109,36;2,96;113,08;110,86;-;143,67;123,56;123,56
13.10.2023;06:00;07:00;129,43;94,27;102;52,65;52,65;117,48;104,2;51,13;146,19;134,68;6,18;127,28;142,55;-;170;170;173,08
13.10.2023;07:00;08:00;143,45;109,65;131,27;51,86;51,86;124,59;140,76;50,36;164,51;141,6;47,51;138,69;163,09;-;199,61;199,61;202,97
13.10.2023;08:00;09:00;145,25;110,21;143,78;51,15;51,15;143;144,92;51,15;147,86;138,9;51,15;141,39;147,81;-;183,9;154,1;150,51
13.10.2023;09:00;10:00;132,05;99,96;132,05;48,56;48,56;132,05;132,05;48,56;132,05;121,34;48,56;123,72;132,05;-;182;132,05;132,05
13.10.2023;10:00;11:00;99;82,23;99;46,1;46,1;99;99;47,48;104,42;100,34;46,1;117,99;99;-;155;104,7;103,05
13.10.2023;11:00;12:00;72,02;66,01;72,09;34,24;34,24;72,17;72,02;35,26;85,05;100,23;34,24;114,6;72,02;-;143,85;85,05;81,42
13.10.2023;12:00;13:00;34,45;47,18;34,45;25,96;9,92;34,45;34,45;25,96;84,03;83,96;9,92;112,08;63,79;-;138,84;102;84,03
13.10.2023;13:00;14:00;7,3;32,63;7,68;7,3;7,13;7,68;7,3;14,22;75,9;64,17;7,13;111,09;49,35;-;135,34;102;75,9
13.10.2023;14:00;15:00;4,31;32,61;4,31;4,31;4,42;4,31;4,31;5,19;84,08;75,16;4,42;112,01;56,16;-;140,58;111,81;87,06
13.10.2023;15:00;16:00;4,24;34,54;4,24;4,24;4,24;4,24;4,24;8,18;84,08;100,82;4,24;107,32;54,09;-;145;145;145
13.10.2023;16:00;17:00;10;41,73;10,17;4,26;4,26;10;10,17;19,95;105,67;101,88;4,26;118,09;70,28;-;164,11;164,11;164,11
13.10.2023;17:00;18:00;46,48;57,31;49,24;3,6;3,6;52,42;50,1;27,91;119,95;106;3,6;125,51;88,47;-;162,18;144,48;206,76
13.10.2023;18:00;19:00;74,23;72,05;79,79;11,51;11,51;83,81;79,91;27,09;138,12;104,15;3,94;134,62;118,13;-;169,99;169,99;228,45
13.10.2023;19:00;20:00;76,3;74,57;90,1;17;2,7;92,07;100;26,18;146,82;109,21;2,7;133,53;100;-;190;190;264,68
13.10.2023;20:00;21:00;15,94;55,98;44,06;15;1,56;41,55;74;15,44;129,99;97,08;1,09;126,13;69,85;-;152,92;152,92;203,55
13.10.2023;21:00;22:00;5,05;35;7,93;5,05;1,52;12,93;8;5,21;118,96;39,05;-0,1;124,99;61,5;-;144,61;138,85;150,98
13.10.2023;22:00;23:00;0,2;31,23;2,09;0,18;0,01;7,86;0,21;0,21;116,08;33,09;-2,01;124,08;61,68;-;143,67;143,67;143,91
13.10.2023;23:00;00:00;-0,81;23,98;0,72;-0,81;-0,81;5,19;-0,81;-0,84;84,1;21,04;-2,98;117,44;41,5;-;140,58;105,28;114,15
14.10.2023;00:00;01:00;-0,09;20,57;0,03;-0,09;-1,16;2,52;-0,09;-0,09;63,21;10,46;-1,25;120,35;32,39;-;161,11;56,66;72,1
14.10.2023;01:00;02:00;-1,87;18,86;-1,74;-1,93;-1,93;0,72;-2,57;-1,93;60;9,14;-2,06;119,2;30,53;-;153,61;54,51;65,31
14.10.2023;02:00;03:00;-1,49;18,01;-0,69;-1,53;-1,53;0,17;-0,9;-1,53;52,83;9,01;-2,77;118,99;26,07;-;150;44,99;51,13
14.10.2023;03:00;04:00;-1,72;20,42;-0,9;-1,72;-1,72;0,04;-1,03;-1,72;72,06;9,16;-3,43;119,61;34,25;-;146,42;58,71;65,13
14.10.2023;04:00;05:00;-2,21;21,24;-1,17;-2,21;-2,21;0,04;-1,39;-2,23;85,01;5,45;-3,95;116,03;40,23;-;147,9;70,28;79,33
14.10.2023;05:00;06:00;-2,08;21,65;-1,08;-2,08;-2,08;0,07;-1,27;-2,15;85,05;8,83;-4,37;117,04;40,15;-;147;69,71;77,86
14.10.2023;06:00;07:00;-0,96;25,46;0,16;-0,96;-1,16;2,25;-0,3;-0,99;109,12;1,77;-3,02;120,67;52,57;-;150,67;92,71;107,32
14.10.2023;07:00;08:00;-0,02;25,53;2,54;-0,02;-1,14;5,25;1,65;0;120,97;10,56;-2,6;122,9;20,68;-;164,36;120,97;115,09
14.10.2023;08:00;09:00;9,09;34,12;24,67;5,61;-1,14;23,87;34,21;8,78;118,91;10,53;-2,03;132,05;19,89;-;178,8;126,53;118,91
14.10.2023;09:00;10:00;20,6;36,14;32,06;1,22;-1,15;34,15;32,06;14,91;98,14;38,27;-2,03;129,32;20,6;-;163,46;94,89;72,84
14.10.2023;10:00;11:00;1,08;29,8;20,28;0,01;-1,16;35,43;3,82;5,01;85,08;27,49;-2,19;124,07;30;-;152,22;66,93;59,12
14.10.2023;11:00;12:00;-0,05;25,08;10,65;-0,31;-1,19;21,73;-0,01;-0,05;84,05;15,69;-2,19;125,1;22,42;-;145,97;65,96;57,77
14.10.2023;12:00;13:00;-0,94;23,06;17;-2,6;-2,6;37,35;-2,9;-0,91;52,52;14,87;-2,6;121,74;21,81;-;128,21;42,4;35,44
14.10.2023;13:00;14:00;-1,09;16,34;10;-2,62;-2,62;22,49;-2,62;-1,05;27,73;6,81;-2,62;113,55;10,73;-;141,6;22,49;18,16
14.10.2023;14:00;15:00;-1,39;19,35;5,02;-2,11;-2,11;12,42;-2,11;-1,35;50,84;15,95;-2,11;114,39;24,06;-;134,86;39,69;37,97
